   subj_id,    sex,age,rank,   session,     trial,react_time,  goodresp,     trial,rank_2,type
Vincent,         M,8,H,1,9,1265.8571,1,0,H,Go
Vincent,         M,8,H,1,10,2339.482,1,0,H,Go
Vincent,         M,8,H,1,11,691.6149,1,0,H,Go
Vincent,         M,8,H,1,12,3250.7409,0,1,H,NoGo
Vincent,         M,8,H,1,13,386.5471,1,0,H,Go
Vincent,         M,8,H,1,14,3735.5938,0,1,H,NoGo
Vincent,         M,8,H,1,15,553.6874,1,0,H,Go
Vincent,         M,8,H,1,16,511.17,1,0,H,Go
Vincent,         M,8,H,1,17,872.5966,1,0,H,Go
Vincent,         M,8,H,1,18,3311.4169,0,1,H,NoGo
Vincent,         M,8,H,1,19,383.5028,1,0,H,Go
Vincent,         M,8,H,1,20,2371.9244,1,0,H,Go
Vincent,         M,8,H,1,21,390.4886,1,0,H,Go
Vincent,         M,8,H,1,22,2197.3273,1,1,H,NoGo
Vincent,         M,8,H,1,23,1611.789,1,0,H,Go
Vincent,         M,8,H,1,24,1259.031,1,0,H,Go
Vincent,         M,8,H,1,25,383.9343,1,0,H,Go
Vincent,         M,8,H,1,26,1052.753,1,0,H,Go
Vincent,         M,8,H,1,27,383.2118,1,0,H,Go
Vincent,         M,8,H,1,28,3149.7535,0,1,H,NoGo
Vincent,         M,8,H,1,29,510.5645,1,0,H,Go
Vincent,         M,8,H,1,30,3149.637,0,1,H,NoGo
Vincent,         M,8,H,1,31,383.9264,1,0,H,Go
Vincent,         M,8,H,1,32,1147.2792,1,0,H,Go
Vincent,         M,8,H,1,33,434.5953,1,0,H,Go
Vincent,         M,8,H,1,34,394.8194,1,0,H,Go
Vincent,         M,8,H,1,35,890.2463,1,0,H,Go
Vincent,         M,8,H,1,36,2185.966,1,1,H,NoGo
Vincent,         M,8,H,1,37,2186.9847,1,1,H,NoGo
Vincent,         M,8,H,1,38,410.1106,1,0,H,Go
Vincent,         M,8,H,1,39,467.7375,1,0,H,Go
Vincent,         M,8,H,1,40,798.3327,1,0,H,Go
Vincent,         M,8,H,2,1,703.5819,1,0,H,Go
Vincent,         M,8,H,2,2,4247.6288,1,0,H,Go
Vincent,         M,8,H,2,3,4615.5138,0,1,H,NoGo
Vincent,         M,8,H,2,4,384.2037,1,0,H,Go
Vincent,         M,8,H,2,5,3677.5001,0,1,H,NoGo
Vincent,         M,8,H,2,6,2341.302,1,0,H,Go
Vincent,         M,8,H,2,7,392.885,1,0,H,Go
Vincent,         M,8,H,2,8,846.8036,1,0,H,Go
Vincent,         M,8,H,2,9,858.0955,1,0,H,Go
Vincent,         M,8,H,2,10,3954.2715,0,1,H,NoGo
Vincent,         M,8,H,2,11,1078.6713,1,0,H,Go
Vincent,         M,8,H,2,12,2673.7951,1,1,H,NoGo
Vincent,         M,8,H,2,13,8496.0977,1,0,H,Go
Vincent,         M,8,H,2,14,4633.6192,1,0,H,Go
Vincent,         M,8,H,2,15,2650.6819,1,0,H,Go
Vincent,         M,8,H,2,16,6848.4895,1,0,H,Go
Vincent,         M,8,H,2,17,2203.3428,1,1,H,NoGo
Vincent,         M,8,H,2,18,987.3531,1,0,H,Go
Vincent,         M,8,H,2,19,939.3905,1,0,H,Go
Vincent,         M,8,H,2,20,3597.7971,0,1,H,NoGo
Vincent,         M,8,H,2,21,565.336,1,0,H,Go
Vincent,         M,8,H,2,22,387.4047,1,0,H,Go
Vincent,         M,8,H,2,23,3654.2343,0,1,H,NoGo
Vincent,         M,8,H,2,24,1878.8728,1,0,H,Go
Vincent,         M,8,H,2,25,393.7987,1,0,H,Go
Vincent,         M,8,H,2,26,615.343,1,0,H,Go
Vincent,         M,8,H,2,27,396.5753,1,0,H,Go
Vincent,         M,8,H,2,28,2204.5731,1,1,H,NoGo
Vincent,         M,8,H,2,29,1018.61,1,0,H,Go
Vincent,         M,8,H,2,30,384.9667,1,0,H,Go
Vincent,         M,8,H,2,31,3712.8445,0,1,H,NoGo
Vincent,         M,8,H,2,32,2693.075,1,0,H,Go
Vincent,         M,8,H,2,33,383.2465,1,0,H,Go
Vincent,         M,8,H,2,34,388.6199,1,0,H,Go
Vincent,         M,8,H,2,35,951.7184,1,0,H,Go
Vincent,         M,8,H,2,36,2202.8633,1,1,H,NoGo
Vincent,         M,8,H,2,37,391.3585,1,0,H,Go
Vincent,         M,8,H,2,38,7927.2189,0,1,H,NoGo
Vincent,         M,8,H,2,39,3264.0842,1,0,H,Go
Vincent,         M,8,H,2,40,4843.8796,1,0,H,Go
Vincent,         M,8,H,3,1,2892.191,1,0,H,Go
Vincent,         M,8,H,3,2,388.2555,1,0,H,Go
Vincent,         M,8,H,3,3,503.1629,1,0,H,Go
Vincent,         M,8,H,3,4,3278.9624,1,1,H,NoGo
Vincent,         M,8,H,3,5,2252.7917,1,0,H,Go
Vincent,         M,8,H,3,6,1931.1773,1,0,H,Go
Vincent,         M,8,H,3,7,4212.467,0,1,H,NoGo
Vincent,         M,8,H,3,8,539.0286,1,0,H,Go
Vincent,         M,8,H,3,9,3279.4876,0,1,H,NoGo
Vincent,         M,8,H,3,10,2781.5911,1,0,H,Go
Vincent,         M,8,H,3,11,395.2418,1,0,H,Go
Vincent,         M,8,H,3,12,914.7316,1,0,H,Go
Vincent,         M,8,H,3,13,2187.2016,1,0,H,Go
Vincent,         M,8,H,3,14,2694.0033,1,0,H,Go
Vincent,         M,8,H,3,15,847.0074,1,0,H,Go
Vincent,         M,8,H,3,16,3584.2748,0,1,H,NoGo
Vincent,         M,8,H,3,17,4701.72,0,1,H,NoGo
Vincent,         M,8,H,3,18,734.6099,1,0,H,Go
Vincent,         M,8,H,3,19,2204.8303,1,0,H,Go
Vincent,         M,8,H,3,20,1842.1571,1,0,H,Go
Vincent,         M,8,H,3,21,2188.8521,1,1,H,NoGo
Vincent,         M,8,H,3,22,1791.3544,1,0,H,Go
Vincent,         M,8,H,3,23,1657.3443,1,0,H,Go
Vincent,         M,8,H,3,24,950.1917,1,0,H,Go
Vincent,         M,8,H,3,25,2286.0377,1,0,H,Go
Vincent,         M,8,H,3,26,639.8792,1,0,H,Go
Vincent,         M,8,H,3,27,1173.0298,1,0,H,Go
Vincent,         M,8,H,3,28,3215.752,0,1,H,NoGo
Vincent,         M,8,H,3,29,386.4854,1,0,H,Go
Vincent,         M,8,H,3,30,3199.7682,0,1,H,NoGo
Vincent,         M,8,H,3,31,1132.2933,1,0,H,Go
Vincent,         M,8,H,3,32,395.0836,1,0,H,Go
Vincent,         M,8,H,3,33,761.7861,1,0,H,Go
Vincent,         M,8,H,3,34,2204.7101,1,1,H,NoGo
Vincent,         M,8,H,3,35,2909.3026,1,0,H,Go
Vincent,         M,8,H,3,36,2290.1967,1,0,H,Go
Vincent,         M,8,H,3,37,3415.2687,1,0,H,Go
Vincent,         M,8,H,3,38,1438.7292,1,0,H,Go
Vincent,         M,8,H,3,39,607.0665,1,0,H,Go
Vincent,         M,8,H,3,40,2204.1479,1,1,H,NoGo
Vincent,         M,8,H,4,1,1638.8523,1,0,H,Go
Vincent,         M,8,H,4,2,3559.815,1,0,H,Go
Vincent,         M,8,H,4,3,4064.6213,0,1,H,NoGo
Vincent,         M,8,H,4,4,767.9258,1,0,H,Go
Vincent,         M,8,H,4,5,2206.0791,1,1,H,NoGo
Vincent,         M,8,H,4,6,396.182,1,0,H,Go
Vincent,         M,8,H,4,7,1043.4787,1,0,H,Go
Vincent,         M,8,H,4,8,1335.8658,1,0,H,Go
Vincent,         M,8,H,4,9,1353.8685,1,0,H,Go
Vincent,         M,8,H,4,10,2203.7749,1,1,H,NoGo
Vincent,         M,8,H,4,11,389.1915,1,0,H,Go
Vincent,         M,8,H,4,12,2204.0134,1,1,H,NoGo
Vincent,         M,8,H,4,13,478.7348,1,0,H,Go
Vincent,         M,8,H,4,14,436.5861,1,0,H,Go
Vincent,         M,8,H,4,15,1380.1082,1,0,H,Go
Vincent,         M,8,H,4,16,385.9395,1,0,H,Go
Vincent,         M,8,H,4,17,2181.1596,1,1,H,NoGo
Vincent,         M,8,H,4,18,1475.5945,1,0,H,Go
Vincent,         M,8,H,4,19,1491.2671,1,0,H,Go
Vincent,         M,8,H,4,20,451.1521,1,0,H,Go
Vincent,         M,8,H,4,21,580.9173,1,0,H,Go
Vincent,         M,8,H,4,22,3483.4645,0,1,H,NoGo
Vincent,         M,8,H,4,23,998.3561,1,0,H,Go
Vincent,         M,8,H,4,24,940.62,1,0,H,Go
Vincent,         M,8,H,4,25,555.0485,1,0,H,Go
Vincent,         M,8,H,4,26,966.7488,1,0,H,Go
Vincent,         M,8,H,4,27,1257.2627,1,0,H,Go
Vincent,         M,8,H,4,28,1102.8529,1,0,H,Go
Vincent,         M,8,H,4,29,3255.4476,0,1,H,NoGo
Vincent,         M,8,H,4,30,4048.6576,0,1,H,NoGo
Vincent,         M,8,H,4,31,385.8479,1,0,H,Go
Vincent,         M,8,H,4,32,17784.0111,1,0,H,Go
Vincent,         M,8,H,4,33,683.3706,1,0,H,Go
Vincent,         M,8,H,4,34,563.8975,1,0,H,Go
Vincent,         M,8,H,4,35,1121.0476,1,0,H,Go
Vincent,         M,8,H,4,36,5410.5822,0,1,H,NoGo
Vincent,         M,8,H,4,37,606.1247,1,0,H,Go
Vincent,         M,8,H,4,38,467.3108,1,0,H,Go
Vincent,         M,8,H,4,39,3424.2888,0,1,H,NoGo
Vincent,         M,8,H,4,40,881.5988,1,0,H,Go
Vincent,         M,8,H,5,1,402.0733,1,0,H,Go
Vincent,         M,8,H,5,2,2197.0354,1,1,H,NoGo
Vincent,         M,8,H,5,3,2683.9371,1,0,H,Go
Vincent,         M,8,H,5,4,1492.329,1,0,H,Go
Vincent,         M,8,H,5,5,2204.5514,1,1,H,NoGo
Vincent,         M,8,H,5,6,2511.7871,1,0,H,Go
Vincent,         M,8,H,5,7,863.7734,1,0,H,Go
Vincent,         M,8,H,5,8,1147.3816,1,0,H,Go
Vincent,         M,8,H,5,9,845.4437,1,0,H,Go
Vincent,         M,8,H,5,10,394.051,1,0,H,Go
Vincent,         M,8,H,5,11,2777.873,1,0,H,Go
Vincent,         M,8,H,5,12,2188.0944,1,1,H,NoGo
Vincent,         M,8,H,5,13,484.8951,1,0,H,Go
Vincent,         M,8,H,5,14,3491.7599,0,1,H,NoGo
Vincent,         M,8,H,5,15,1053.4729,1,0,H,Go
Vincent,         M,8,H,5,16,385.996,1,0,H,Go
Vincent,         M,8,H,5,17,2255.1214,1,0,H,Go
Vincent,         M,8,H,5,18,395.7547,1,0,H,Go
Vincent,         M,8,H,5,19,385.3532,1,0,H,Go
Vincent,         M,8,H,5,20,2882.2229,1,0,H,Go
Vincent,         M,8,H,5,21,3183.342,0,1,H,NoGo
Vincent,         M,8,H,5,22,1599.6186,1,0,H,Go
Vincent,         M,8,H,5,23,384.4058,1,0,H,Go
Vincent,         M,8,H,5,24,2186.3156,1,1,H,NoGo
Vincent,         M,8,H,5,25,425.1098,1,0,H,Go
Vincent,         M,8,H,5,26,2187.5064,1,1,H,NoGo
Vincent,         M,8,H,5,27,1389.8373,1,0,H,Go
Vincent,         M,8,H,5,28,486.4998,1,0,H,Go
Vincent,         M,8,H,5,29,564.6687,1,0,H,Go
Vincent,         M,8,H,5,30,668.3125,1,0,H,Go
Vincent,         M,8,H,5,31,591.0193,1,0,H,Go
Vincent,         M,8,H,5,32,1620.1994,1,0,H,Go
Vincent,         M,8,H,5,33,2188.0752,1,1,H,NoGo
Vincent,         M,8,H,5,34,3016.3029,0,1,H,NoGo
Vincent,         M,8,H,5,35,780.3481,1,0,H,Go
Vincent,         M,8,H,5,36,976.806,1,0,H,Go
Vincent,         M,8,H,5,37,1722.1577,1,0,H,Go
Vincent,         M,8,H,5,38,3066.8847,0,1,H,NoGo
Vincent,         M,8,H,5,39,398.3223,1,0,H,Go
Vincent,         M,8,H,5,40,568.5695,1,0,H,Go
Yeti,         M,6,L,1,1,450.7647,1,0,M,Go
Yeti,         M,6,L,1,2,1095.7415,1,0,M,Go
Yeti,         M,6,L,1,3,3035.7794,1,0,M,Go
Yeti,         M,6,L,1,4,2189.3951,1,1,M,NoGo
Yeti,         M,6,L,1,5,3067.2341,0,1,M,NoGo
Yeti,         M,6,L,1,6,1223.7567,1,0,M,Go
Yeti,         M,6,L,1,7,1302.5583,1,0,M,Go
Yeti,         M,6,L,1,8,1200.0536,1,0,M,Go
Yeti,         M,6,L,1,9,667.9311,1,0,M,Go
Yeti,         M,6,L,1,10,641.1191,1,0,M,Go
Yeti,         M,6,L,1,11,388.0014,1,0,M,Go
Yeti,         M,6,L,1,12,4151.5341,0,1,M,NoGo
Yeti,         M,6,L,1,13,555.104,1,0,M,Go
Yeti,         M,6,L,1,14,1096.1241,1,0,M,Go
Yeti,         M,6,L,1,15,414.7569,1,0,M,Go
Yeti,         M,6,L,1,16,3564.7426,0,1,M,NoGo
Yeti,         M,6,L,1,17,3182.9833,1,0,M,Go
Yeti,         M,6,L,1,18,1211.7442,1,0,M,Go
Yeti,         M,6,L,1,19,399.7843,1,0,M,Go
Yeti,         M,6,L,1,20,4346.6726,0,1,M,NoGo
Yeti,         M,6,L,1,21,824.8237,1,0,M,Go
Yeti,         M,6,L,1,22,394.584,1,0,M,Go
Yeti,         M,6,L,1,23,4169.4026,0,1,M,NoGo
Yeti,         M,6,L,1,24,2393.415,1,0,M,Go
Yeti,         M,6,L,1,25,606.3647,1,0,M,Go
Yeti,         M,6,L,1,26,4247.8965,1,0,M,Go
Yeti,         M,6,L,1,27,942.5383,1,0,M,Go
Yeti,         M,6,L,1,28,3483.8477,0,1,M,NoGo
Yeti,         M,6,L,1,29,1052.7205,1,0,M,Go
Yeti,         M,6,L,1,30,813.0344,1,0,M,Go
Yeti,         M,6,L,1,31,2203.5233,1,1,M,NoGo
Yeti,         M,6,L,1,32,1404.9022,1,0,M,Go
Yeti,         M,6,L,1,33,2435.4574,1,0,M,Go
Yeti,         M,6,L,1,34,398.5957,1,0,M,Go
Yeti,         M,6,L,1,35,1688.6398,1,0,M,Go
Yeti,         M,6,L,1,36,3049.9568,0,1,M,NoGo
Yeti,         M,6,L,1,37,554.8655,1,0,M,Go
Yeti,         M,6,L,1,38,3910.2281,0,1,M,NoGo
Yeti,         M,6,L,1,39,1250.1087,1,0,M,Go
Yeti,         M,6,L,1,40,2822.6293,1,0,M,Go
Yeti,         M,6,L,2,1,1487.244,1,0,M,Go
Yeti,         M,6,L,2,2,625.5107,1,0,M,Go
Yeti,         M,6,L,2,3,2126.2837,1,0,M,Go
Yeti,         M,6,L,2,4,2186.2769,1,1,M,NoGo
Yeti,         M,6,L,2,5,2188.1135,1,1,M,NoGo
Yeti,         M,6,L,2,6,924.3178,1,0,M,Go
Yeti,         M,6,L,2,7,1493.2025,1,0,M,Go
Yeti,         M,6,L,2,8,3105.715,1,0,M,Go
Yeti,         M,6,L,2,9,1481.1077,1,0,M,Go
Yeti,         M,6,L,2,10,1893.5446,1,0,M,Go
Yeti,         M,6,L,2,11,2107.0418,1,0,M,Go
Yeti,         M,6,L,2,12,2204.6431,1,1,M,NoGo
Yeti,         M,6,L,2,13,1035.6133,1,0,M,Go
Yeti,         M,6,L,2,14,3180.613,1,0,M,Go
Yeti,         M,6,L,2,15,35091.4598,1,0,M,Go
Yeti,         M,6,L,2,16,2205.0183,1,1,M,NoGo
Yeti,         M,6,L,2,17,27819.614,1,0,M,Go
Yeti,         M,6,L,2,18,2163.7674,1,0,M,Go
Yeti,         M,6,L,2,19,1569.8053,1,0,M,Go
Yeti,         M,6,L,2,20,2203.8139,1,1,M,NoGo
Yeti,         M,6,L,2,21,733.5277,1,0,M,Go
Yeti,         M,6,L,2,22,603.1757,1,0,M,Go
Yeti,         M,6,L,2,23,3117.1579,0,1,M,NoGo
Yeti,         M,6,L,2,24,3884.8025,1,0,M,Go
Yeti,         M,6,L,2,25,1668.61,1,0,M,Go
Yeti,         M,6,L,2,26,1121.8156,1,0,M,Go
Yeti,         M,6,L,2,27,2047.221,1,0,M,Go
Yeti,         M,6,L,2,28,3232.6009,0,1,M,NoGo
Yeti,         M,6,L,2,29,2640.124,1,0,M,Go
Yeti,         M,6,L,2,30,3231.9328,1,0,M,Go
Yeti,         M,6,L,2,31,2205.5858,1,1,M,NoGo
Yeti,         M,6,L,2,32,4814.8433,1,0,M,Go
Yeti,         M,6,L,2,33,394.5057,1,0,M,Go
Yeti,         M,6,L,2,34,6889.7263,1,0,M,Go
Yeti,         M,6,L,2,35,6118.7494,1,0,M,Go
Yeti,         M,6,L,2,36,2198.0917,1,1,M,NoGo
Yeti,         M,6,L,2,37,5346.3237,1,0,M,Go
Yeti,         M,6,L,2,38,2203.8428,1,1,M,NoGo
Yeti,         M,6,L,2,39,401.9562,1,0,M,Go
Yeti,         M,6,L,2,40,1485.3398,1,0,M,Go
Yeti,         M,6,L,3,1,1470.6843,1,0,M,Go
Yeti,         M,6,L,3,2,847.1327,1,0,M,Go
Yeti,         M,6,L,3,3,6453.488,1,0,M,Go
Yeti,         M,6,L,3,4,2204.1036,1,1,M,NoGo
Yeti,         M,6,L,3,5,4673.8665,1,0,M,Go
Yeti,         M,6,L,3,6,821.7283,1,0,M,Go
Yeti,         M,6,L,3,7,2204.3235,1,1,M,NoGo
Yeti,         M,6,L,3,8,4034.1204,1,0,M,Go
Yeti,         M,6,L,3,9,2201.9092,1,1,M,NoGo
Yeti,         M,6,L,3,10,4945.9281,1,0,M,Go
Yeti,         M,6,L,3,11,393.5126,1,0,M,Go
Yeti,         M,6,L,3,12,383.4882,1,0,M,Go
Yeti,         M,6,L,3,13,7535.7845,1,0,M,Go
Yeti,         M,6,L,3,14,484.2766,1,0,M,Go
Yeti,         M,6,L,3,15,2675.289,1,0,M,Go
Yeti,         M,6,L,3,16,2196.2684,1,1,M,NoGo
Yeti,         M,6,L,3,17,2203.867,1,1,M,NoGo
Yeti,         M,6,L,3,18,7098.2528,1,0,M,Go
Yeti,         M,6,L,3,19,633.6487,1,0,M,Go
Yeti,         M,6,L,3,20,3337.7176,1,0,M,Go
Yeti,         M,6,L,3,21,2186.9941,1,1,M,NoGo
Yeti,         M,6,L,3,22,1612.5833,1,0,M,Go
Yeti,         M,6,L,3,23,1387.8927,1,0,M,Go
Yeti,         M,6,L,3,24,4375.2011,1,0,M,Go
Yeti,         M,6,L,3,25,873.4739,1,0,M,Go
Yeti,         M,6,L,3,26,1534.4,1,0,M,Go
Yeti,         M,6,L,3,27,4649.0429,1,0,M,Go
Yeti,         M,6,L,3,28,2204.0407,1,1,M,NoGo
Yeti,         M,6,L,3,29,395.4237,1,0,M,Go
Yeti,         M,6,L,3,30,2901.1872,1,1,M,NoGo
Yeti,         M,6,L,3,31,2204.4809,1,0,M,Go
Yeti,         M,6,L,3,32,5213.7367,1,0,M,Go
Yeti,         M,6,L,3,33,2418.2465,1,0,M,Go
Yeti,         M,6,L,3,34,3017.2436,0,1,M,NoGo
Yeti,         M,6,L,3,35,4110.298,1,0,M,Go
Yeti,         M,6,L,3,36,4032.859,1,0,M,Go
Yeti,         M,6,L,3,37,672.9136,1,0,M,Go
Yeti,         M,6,L,3,38,3774.8747,1,0,M,Go
Yeti,         M,6,L,3,39,4857.4615,1,0,M,Go
Yeti,         M,6,L,3,40,3386.2515,0,1,M,NoGo
Yeti,         M,6,L,4,1,2101.1462,1,0,M,Go
Yeti,         M,6,L,4,2,7328.3816,1,0,M,Go
Yeti,         M,6,L,4,3,2202.6688,1,1,M,NoGo
Yeti,         M,6,L,4,4,8085.7845,1,0,M,Go
Yeti,         M,6,L,4,5,2203.822,1,1,M,NoGo
Yeti,         M,6,L,4,6,4934.6247,1,0,M,Go
Yeti,         M,6,L,4,7,2513.2938,1,0,M,Go
Yeti,         M,6,L,4,8,2693.6493,1,0,M,Go
Yeti,         M,6,L,4,9,14533.7854,1,0,M,Go
Yeti,         M,6,L,4,10,5293.1812,1,1,M,NoGo
Yeti,         M,6,L,4,11,5279.0563,1,0,M,Go
Yeti,         M,6,L,4,12,3372.5298,0,1,M,NoGo
Yeti,         M,6,L,4,13,1338.0665,1,0,M,Go
Yeti,         M,6,L,4,14,1378.5107,1,0,M,Go
Yeti,         M,6,L,4,15,10935.9527,1,0,M,Go
Yeti,         M,6,L,4,16,967.5818,1,0,M,Go
Yeti,         M,6,L,4,17,2203.0536,1,1,M,NoGo
Yeti,         M,6,L,4,18,1286.6951,1,0,M,Go
Yeti,         M,6,L,4,19,2925.6563,1,0,M,Go
Yeti,         M,6,L,4,20,735.2962,1,0,M,Go
Yeti,         M,6,L,4,21,3234.297,1,0,M,Go
Yeti,         M,6,L,4,22,3599.8248,0,1,M,NoGo
Yeti,         M,6,L,4,23,8721.1356,1,0,M,Go
Yeti,         M,6,L,4,24,10869.9002,1,0,M,Go
Yeti,         M,6,L,4,25,2804.206,1,0,M,Go
Yeti,         M,6,L,4,26,2151.9007,1,0,M,Go
Yeti,         M,6,L,4,27,400.4345,1,0,M,Go
Yeti,         M,6,L,4,28,6134.6482,1,0,M,Go
Yeti,         M,6,L,4,29,3017.8478,0,1,M,NoGo
Yeti,         M,6,L,4,30,2203.3376,0,1,M,NoGo
Yeti,         M,6,L,4,31,1327.9237,1,0,M,Go
Yeti,         M,6,L,4,32,1457.1684,1,0,M,Go
Yeti,         M,6,L,4,33,6351.036,1,0,M,Go
Yeti,         M,6,L,4,34,1791.8099,1,0,M,Go
Yeti,         M,6,L,4,35,3165.4501,1,0,M,Go
Yeti,         M,6,L,4,36,3615.2231,0,1,M,NoGo
Yeti,         M,6,L,4,37,563.702,1,0,M,Go
Yeti,         M,6,L,4,38,1946.1297,1,0,M,Go
Yeti,         M,6,L,4,39,2204.3087,1,1,M,NoGo
Yeti,         M,6,L,4,40,968.1258,1,0,M,Go
Yeti,         M,6,L,5,1,1685.5443,1,0,M,Go
Yeti,         M,6,L,5,2,394.4155,1,0,M,Go
Yeti,         M,6,L,5,3,2203.7684,1,1,M,NoGo
Yeti,         M,6,L,5,4,1842.7646,1,0,M,Go
Yeti,         M,6,L,5,5,3399.8083,0,1,M,NoGo
Yeti,         M,6,L,5,6,667.426,1,0,M,Go
Yeti,         M,6,L,5,7,607.2399,1,0,M,Go
Yeti,         M,6,L,5,8,811.7271,1,0,M,Go
Yeti,         M,6,L,5,9,633.0597,1,0,M,Go
Yeti,         M,6,L,5,10,3863.49,0,1,M,NoGo
Yeti,         M,6,L,5,11,1467.0067,1,0,M,Go
Yeti,         M,6,L,5,12,3277.3606,0,1,M,NoGo
Yeti,         M,6,L,5,13,2075.1922,1,0,M,Go
Yeti,         M,6,L,5,14,3079.1952,1,0,M,Go
Yeti,         M,6,L,5,15,1577.8865,1,0,M,Go
Yeti,         M,6,L,5,16,720.2541,1,0,M,Go
Yeti,         M,6,L,5,17,3356.1619,0,1,M,NoGo
Yeti,         M,6,L,5,18,6435.9575,1,0,M,Go
Yeti,         M,6,L,5,19,886.8738,1,0,M,Go
Yeti,         M,6,L,5,20,2083.288,1,0,M,Go
Yeti,         M,6,L,5,21,658.5863,1,0,M,Go
Yeti,         M,6,L,5,22,3384.3976,0,1,M,NoGo
Yeti,         M,6,L,5,23,478.2013,1,0,M,Go
Yeti,         M,6,L,5,24,1042.4778,1,0,M,Go
Yeti,         M,6,L,5,25,2874.0246,1,0,M,Go
Yeti,         M,6,L,5,26,387.3283,1,0,M,Go
Yeti,         M,6,L,5,27,540.6293,1,0,M,Go
Yeti,         M,6,L,5,28,391.734,1,0,M,Go
Yeti,         M,6,L,5,29,3283.4547,0,1,M,NoGo
Yeti,         M,6,L,5,30,2204.1936,0,1,M,NoGo
Yeti,         M,6,L,5,31,1895.0683,1,0,M,Go
Yeti,         M,6,L,5,32,11451.3206,1,0,M,Go
Yeti,         M,6,L,5,33,3579.589,1,0,M,Go
Yeti,         M,6,L,5,34,2771.6977,1,0,M,Go
Yeti,         M,6,L,5,35,394.156,1,0,M,Go
Yeti,         M,6,L,5,36,2195.1954,1,1,M,NoGo
Yeti,         M,6,L,5,37,1843.446,1,0,M,Go
Yeti,         M,6,L,5,38,400.8361,1,0,M,Go
Yeti,         M,6,L,5,39,2205.7121,1,1,M,NoGo
Yeti,         M,6,L,5,40,710.6359,1,0,M,Go
Yew,         M,6,H,1,1,6704.2933,1,1,H,NoGo
Yew,         M,6,H,1,2,1595.0415,1,0,H,Go
Yew,         M,6,H,1,3,438.1325,1,0,H,Go
Yew,         M,6,H,1,4,401.2008,1,0,H,Go
Yew,         M,6,H,1,5,3483.1894,0,1,H,NoGo
Yew,         M,6,H,1,6,837.0263,1,0,H,Go
Yew,         M,6,H,1,7,539.927,1,0,H,Go
Yew,         M,6,H,1,8,398.9059,1,0,H,Go
Yew,         M,6,H,1,9,631.9533,1,0,H,Go
Yew,         M,6,H,1,10,390.2743,1,0,H,Go
Yew,         M,6,H,1,11,3333.1228,0,1,H,NoGo
Yew,         M,6,H,1,12,452.5406,1,0,H,Go
Yew,         M,6,H,1,13,3050.0791,0,1,H,NoGo
Yew,         M,6,H,1,14,1012.6167,1,0,H,Go
Yew,         M,6,H,1,15,1274.4818,1,0,H,Go
Yew,         M,6,H,1,16,735.7014,1,0,H,Go
Yew,         M,6,H,1,17,387.6814,1,0,H,Go
Yew,         M,6,H,1,18,396.8395,1,0,H,Go
Yew,         M,6,H,1,19,537.9567,1,0,H,Go
Yew,         M,6,H,1,20,2201.8857,1,1,H,NoGo
Yew,         M,6,H,1,21,3436.88,0,1,H,NoGo
Yew,         M,6,H,1,22,786.647,1,0,H,Go
Yew,         M,6,H,1,23,1310.594,1,0,H,Go
Yew,         M,6,H,1,24,1172.9083,1,0,H,Go
Yew,         M,6,H,1,25,389.2768,1,0,H,Go
Yew,         M,6,H,1,26,3034.4149,0,1,H,NoGo
Yew,         M,6,H,1,27,391.8184,1,0,H,Go
Yew,         M,6,H,1,28,798.5231,1,0,H,Go
Yew,         M,6,H,1,29,3399.895,0,1,H,NoGo
Yew,         M,6,H,1,30,1389.3731,1,0,H,Go
Yew,         M,6,H,1,31,4634.4282,1,0,H,Go
Yew,         M,6,H,1,32,3319.8935,1,0,H,Go
Yew,         M,6,H,1,33,2924.8552,1,0,H,Go
Yew,         M,6,H,1,34,2204.4824,1,1,H,NoGo
Yew,         M,6,H,1,35,5162.7479,1,0,H,Go
Yew,         M,6,H,1,36,397.6959,1,0,H,Go
Yew,         M,6,H,1,37,3232.8189,1,0,H,Go
Yew,         M,6,H,1,38,746.0631,1,0,H,Go
Yew,         M,6,H,1,39,2206.2067,1,1,H,NoGo
Yew,         M,6,H,1,40,941.9961,1,0,H,Go
Yew,         M,6,H,2,1,3270.1176,0,1,H,NoGo
Yew,         M,6,H,2,2,2924.9419,1,0,H,Go
Yew,         M,6,H,2,3,1096.7679,1,0,H,Go
Yew,         M,6,H,2,4,460.1467,1,0,H,Go
Yew,         M,6,H,2,5,2204.5301,1,1,H,NoGo
Yew,         M,6,H,2,6,708.5422,1,0,H,Go
Yew,         M,6,H,2,7,391.53,1,0,H,Go
Yew,         M,6,H,2,8,1316.2778,1,0,H,Go
Yew,         M,6,H,2,9,2204.1563,1,0,H,Go
Yew,         M,6,H,2,10,863.1633,1,0,H,Go
Yew,         M,6,H,2,11,3283.1895,0,1,H,NoGo
Yew,         M,6,H,2,12,640.7908,1,0,H,Go
Yew,         M,6,H,2,13,2205.0314,1,1,H,NoGo
Yew,         M,6,H,2,14,2383.8798,1,0,H,Go
Yew,         M,6,H,2,15,1624.5541,1,0,H,Go
Yew,         M,6,H,2,16,1208.2979,1,0,H,Go
Yew,         M,6,H,2,17,2255.8867,1,0,H,Go
Yew,         M,6,H,2,18,658.4939,1,0,H,Go
Yew,         M,6,H,2,19,1465.0787,1,0,H,Go
