subj_id,sex,age,rank,     trial,ordre_block,   session,react_time,   picture,success,type_picture,stim,expe_pic,Bared teeth,rank_2,pic-control,control_Stroop
Ylang,         F,6,B,19,4,1,884.0337,0,1,None,None,0,0,B,-4258.1983,4258.1983
Ylang,         F,6,B,20,4,1,3036.747,0,1,None,None,0,0,B,-2105.485,2105.485
Ylang,         F,6,B,25,5,1,2884.4813,0,1,None,None,0,0,B,-2257.7507,2257.7507
Ylang,         F,6,B,26,5,1,2248.8144,0,1,None,None,0,0,B,-2893.4176,2893.4176
Ylang,         F,6,B,31,6,1,2055.0277,0,1,None,None,0,0,B,-3087.2043,3087.2043
Ylang,         F,6,B,32,6,1,2445.3061,0,1,None,None,0,0,B,-2696.9259,2696.9259
Ylang,         F,6,B,3,1,1,14628.167,11,1,Neutral,pic,1,0,B,9485.935,-9485.935
Ylang,         F,6,B,4,1,1,2880.7984,9,1,Neutral,pic,1,0,B,-2261.4336,2261.4336
Ylang,         F,6,B,5,1,1,18110.8257,10,1,Neutral,pic,1,0,B,12968.5937,-12968.5937
Ylang,         F,6,B,6,1,1,2831.1479,12,1,Neutral,pic,1,0,B,-2311.0841,2311.0841
Ylang,         F,6,B,9,2,1,37805.9708,1,0,Object,pic,1,0,B,32663.7388,-32663.7388
Ylang,         F,6,B,10,2,1,36546.6463,4,0,Object,pic,1,0,B,31404.4143,-31404.4143
Ylang,         F,6,B,11,2,1,4150.0532,3,1,Object,pic,1,0,B,-992.1788,992.1788
Ylang,         F,6,B,12,2,1,37507.9287,2,0,Object,pic,1,0,B,32365.6967,-32365.6967
Ylang,         F,6,B,15,3,1,13760.6081,2,1,Object,pic,1,0,B,8618.3761,-8618.3761
Ylang,         F,6,B,16,3,1,10074.9118,4,1,Object,pic,1,0,B,4932.6798,-4932.6798
Ylang,         F,6,B,17,3,1,2087.3222,1,1,Object,pic,1,0,B,-3054.9098,3054.9098
Ylang,         F,6,B,18,3,1,1754.2765,3,1,Object,pic,1,0,B,-3387.9555,3387.9555
Ylang,         F,6,B,21,4,1,297.1406,7,1,Threat,pic,1,0,B,-4845.0914,4845.0914
Ylang,         F,6,B,22,4,1,3012.1482,6,1,Threat,pic,1,0,B,-2130.0838,2130.0838
Ylang,         F,6,B,23,4,1,1893.735,8,1,Threat,pic,1,0,B,-3248.497,3248.497
Ylang,         F,6,B,24,4,1,1818.6899,5,1,Threat,pic,1,0,B,-3323.5421,3323.5421
Ylang,         F,6,B,27,5,1,2036.6706,6,1,Threat,pic,1,0,B,-3105.5614,3105.5614
Ylang,         F,6,B,28,5,1,6521.8405,5,1,Threat,pic,1,0,B,1379.6085,-1379.6085
Ylang,         F,6,B,29,5,1,2972.6895,7,1,Threat,pic,1,0,B,-2169.5425,2169.5425
Ylang,         F,6,B,30,5,1,5452.6897,8,1,Threat,pic,1,0,B,310.4577,-310.4577
Ylang,         F,6,B,33,6,1,3777.8488,12,1,Neutral,pic,1,0,B,-1364.3832,1364.3832
Ylang,         F,6,B,34,6,1,8849.9363,11,1,Neutral,pic,1,0,B,3707.7043,-3707.7043
Ylang,         F,6,B,35,6,1,20769.5509,10,1,Neutral,pic,1,0,B,15627.3189,-15627.3189
Ylang,         F,6,B,36,6,1,2195.6623,9,1,Neutral,pic,1,0,B,-2946.5697,2946.5697
Ylang,         F,6,B,1,1,2,2812.5035,0,1,None,None,0,0,B,-2329.7285,2329.7285
Ylang,         F,6,B,2,1,2,7619.9648,0,1,None,None,0,0,B,2477.7328,-2477.7328
Ylang,         F,6,B,7,2,2,1255.8328,0,1,None,None,0,0,B,-3886.3992,3886.3992
Ylang,         F,6,B,8,2,2,6213.345,0,1,None,None,0,0,B,1071.113,-1071.113
Ylang,         F,6,B,13,3,2,2650.6318,0,1,None,None,0,0,B,-2491.6002,2491.6002
Ylang,         F,6,B,14,3,2,11397.5881,0,1,None,None,0,0,B,6255.3561,-6255.3561
Ylang,         F,6,B,19,4,2,2244.6698,0,1,None,None,0,0,B,-2897.5622,2897.5622
Ylang,         F,6,B,20,4,2,7099.2118,0,1,None,None,0,0,B,1956.9798,-1956.9798
Ylang,         F,6,B,25,5,2,806.0065,0,1,None,None,0,0,B,-4336.2255,4336.2255
Ylang,         F,6,B,26,5,2,319.2858,0,1,None,None,0,0,B,-4822.9462,4822.9462
Ylang,         F,6,B,31,6,2,617.6631,0,1,None,None,0,0,B,-4524.5689,4524.5689
Ylang,         F,6,B,32,6,2,92.1216,0,1,None,None,0,0,B,-5050.1104,5050.1104
Ylang,         F,6,B,3,1,2,8606.1029,5,1,Threat,pic,1,0,B,3463.8709,-3463.8709
Ylang,         F,6,B,4,1,2,14847.0945,8,1,Threat,pic,1,0,B,9704.8625,-9704.8625
Ylang,         F,6,B,5,1,2,5757.8313,7,1,Threat,pic,1,0,B,615.5993,-615.5993
Ylang,         F,6,B,6,1,2,1683.1487,6,1,Threat,pic,1,0,B,-3459.0833,3459.0833
Ylang,         F,6,B,9,2,2,2087.1138,12,1,Neutral,pic,1,0,B,-3055.1182,3055.1182
Ylang,         F,6,B,10,2,2,7447.8595,10,1,Neutral,pic,1,0,B,2305.6275,-2305.6275
Ylang,         F,6,B,11,2,2,6159.8333,11,1,Neutral,pic,1,0,B,1017.6013,-1017.6013
Ylang,         F,6,B,12,2,2,2089.4896,9,1,Neutral,pic,1,0,B,-3052.7424,3052.7424
Ylang,         F,6,B,15,3,2,1737.3171,8,1,Threat,pic,1,0,B,-3404.9149,3404.9149
Ylang,         F,6,B,16,3,2,1989.7173,7,1,Threat,pic,1,0,B,-3152.5147,3152.5147
Ylang,         F,6,B,17,3,2,2156.4036,6,1,Threat,pic,1,0,B,-2985.8284,2985.8284
Ylang,         F,6,B,18,3,2,8684.164,5,1,Threat,pic,1,0,B,3541.932,-3541.932
Ylang,         F,6,B,21,4,2,5090.9569,1,1,Object,pic,1,0,B,-51.2751,51.2751
Ylang,         F,6,B,22,4,2,2245.9479,4,1,Object,pic,1,0,B,-2896.2841,2896.2841
Ylang,         F,6,B,23,4,2,2150.598,3,1,Object,pic,1,0,B,-2991.634,2991.634
Ylang,         F,6,B,24,4,2,1587.714,2,1,Object,pic,1,0,B,-3554.518,3554.518
Ylang,         F,6,B,27,5,2,1110.4288,10,1,Neutral,pic,1,0,B,-4031.8032,4031.8032
Ylang,         F,6,B,28,5,2,2005.6628,11,1,Neutral,pic,1,0,B,-3136.5692,3136.5692
Ylang,         F,6,B,29,5,2,7682.3444,12,1,Neutral,pic,1,0,B,2540.1124,-2540.1124
Ylang,         F,6,B,30,5,2,1584.5907,9,1,Neutral,pic,1,0,B,-3557.6413,3557.6413
Ylang,         F,6,B,33,6,2,1703.2172,2,1,Object,pic,1,0,B,-3439.0148,3439.0148
Ylang,         F,6,B,34,6,2,1853.3531,1,1,Object,pic,1,0,B,-3288.8789,3288.8789
Ylang,         F,6,B,35,6,2,12284.2579,3,1,Object,pic,1,0,B,7142.0259,-7142.0259
Ylang,         F,6,B,36,6,2,6484.9251,4,1,Object,pic,1,0,B,1342.6931,-1342.6931
Ylang,         F,6,B,1,1,3,41.0438,0,1,None,None,0,0,B,-5101.1882,5101.1882
Ylang,         F,6,B,2,1,3,8077.8586,0,1,None,None,0,0,B,2935.6266,-2935.6266
Ylang,         F,6,B,7,2,3,179.3802,0,1,None,None,0,0,B,-4962.8518,4962.8518
Ylang,         F,6,B,8,2,3,14062.2104,0,1,None,None,0,0,B,8919.9784,-8919.9784
Ylang,         F,6,B,13,3,3,341.5117,0,1,None,None,0,0,B,-4800.7203,4800.7203
Ylang,         F,6,B,14,3,3,1650.3378,0,1,None,None,0,0,B,-3491.8942,3491.8942
Ylang,         F,6,B,19,4,3,8499.536,0,1,None,None,0,0,B,3357.304,-3357.304
Ylang,         F,6,B,20,4,3,4779.8063,0,1,None,None,0,0,B,-362.4257,362.4257
Ylang,         F,6,B,25,5,3,12107.9895,0,1,None,None,0,0,B,6965.7575,-6965.7575
Ylang,         F,6,B,26,5,3,13569.2292,0,1,None,None,0,0,B,8426.9972,-8426.9972
Ylang,         F,6,B,31,6,3,1928.4254,0,1,None,None,0,0,B,-3213.8066,3213.8066
Ylang,         F,6,B,32,6,3,7934.9215,0,1,None,None,0,0,B,2792.6895,-2792.6895
Ylang,         F,6,B,3,1,3,917.3312,12,1,Neutral,pic,1,0,B,-4224.9008,4224.9008
Ylang,         F,6,B,4,1,3,20184.1868,10,1,Neutral,pic,1,0,B,15041.9548,-15041.9548
Ylang,         F,6,B,5,1,3,10385.5427,9,1,Neutral,pic,1,0,B,5243.3107,-5243.3107
Ylang,         F,6,B,6,1,3,15395.2854,11,1,Neutral,pic,1,0,B,10253.0534,-10253.0534
Ylang,         F,6,B,9,2,3,1114.5331,10,1,Neutral,pic,1,0,B,-4027.6989,4027.6989
Ylang,         F,6,B,10,2,3,3145.9168,9,1,Neutral,pic,1,0,B,-1996.3152,1996.3152
Ylang,         F,6,B,11,2,3,7533.7059,12,1,Neutral,pic,1,0,B,2391.4739,-2391.4739
Ylang,         F,6,B,12,2,3,9855.4917,11,1,Neutral,pic,1,0,B,4713.2597,-4713.2597
Ylang,         F,6,B,15,3,3,644.812,2,1,Object,pic,1,0,B,-4497.42,4497.42
Ylang,         F,6,B,16,3,3,8050.1598,4,1,Object,pic,1,0,B,2907.9278,-2907.9278
Ylang,         F,6,B,17,3,3,427.1392,3,1,Object,pic,1,0,B,-4715.0928,4715.0928
Ylang,         F,6,B,18,3,3,907.4904,1,1,Object,pic,1,0,B,-4234.7416,4234.7416
Ylang,         F,6,B,21,4,3,55.6824,5,1,Threat,pic,1,0,B,-5086.5496,5086.5496
Ylang,         F,6,B,22,4,3,2145.7296,7,1,Threat,pic,1,0,B,-2996.5024,2996.5024
Ylang,         F,6,B,23,4,3,7950.65,6,1,Threat,pic,1,0,B,2808.418,-2808.418
Ylang,         F,6,B,24,4,3,1668.4577,8,1,Threat,pic,1,0,B,-3473.7743,3473.7743
Ylang,         F,6,B,27,5,3,11154.321,1,1,Object,pic,1,0,B,6012.089,-6012.089
Ylang,         F,6,B,28,5,3,5575.5438,3,1,Object,pic,1,0,B,433.3118,-433.3118
Ylang,         F,6,B,29,5,3,1994.9946,2,1,Object,pic,1,0,B,-3147.2374,3147.2374
Ylang,         F,6,B,30,5,3,852.3258,4,1,Object,pic,1,0,B,-4289.9062,4289.9062
Ylang,         F,6,B,33,6,3,5334.9902,5,1,Threat,pic,1,0,B,192.7582,-192.7582
Ylang,         F,6,B,34,6,3,12662.4091,6,1,Threat,pic,1,0,B,7520.1771,-7520.1771
Ylang,         F,6,B,35,6,3,2642.0977,7,1,Threat,pic,1,0,B,-2500.1343,2500.1343
Ylang,         F,6,B,36,6,3,5543.3027,8,1,Threat,pic,1,0,B,401.0707,-401.0707
Yorkie,         M,6,H,1,1,0,3497.5388,0,1,None,None,0,0,H,-1198.9592,1198.9592
Yorkie,         M,6,H,2,1,0,231.2888,0,1,None,None,0,0,H,-4465.2092,4465.2092
Yorkie,         M,6,H,3,1,0,613.4964,0,1,None,None,0,0,H,-4083.0016,4083.0016
Yorkie,         M,6,H,4,1,0,1839.0451,0,1,None,None,0,0,H,-2857.4529,2857.4529
Yorkie,         M,6,H,5,1,0,5389.7046,0,1,None,None,0,0,H,693.2066,-693.2066
Yorkie,         M,6,H,6,1,0,1989.342,0,1,None,None,0,0,H,-2707.156,2707.156
Yorkie,         M,6,H,7,1,0,540.2555,0,1,None,None,0,0,H,-4156.2425,4156.2425
Yorkie,         M,6,H,8,1,0,2138.7569,0,1,None,None,0,0,H,-2557.7411,2557.7411
Yorkie,         M,6,H,9,1,0,246.8461,0,1,None,None,0,0,H,-4449.6519,4449.6519
Yorkie,         M,6,H,10,1,0,2763.1709,0,1,None,None,0,0,H,-1933.3271,1933.3271
Yorkie,         M,6,H,1,1,1,3279.343,0,1,None,None,0,0,H,-1417.155,1417.155
Yorkie,         M,6,H,2,1,1,5693.9311,0,1,None,None,0,0,H,997.4331,-997.4331
Yorkie,         M,6,H,7,2,1,394.8054,0,1,None,None,0,0,H,-4301.6926,4301.6926
Yorkie,         M,6,H,8,2,1,22033.176,0,1,None,None,0,0,H,17336.678,-17336.678
Yorkie,         M,6,H,13,3,1,10826.7368,0,1,None,None,0,0,H,6130.2388,-6130.2388
Yorkie,         M,6,H,14,3,1,7974.3825,0,1,None,None,0,0,H,3277.8845,-3277.8845
Yorkie,         M,6,H,19,4,1,11716.324,0,1,None,None,0,0,H,7019.826,-7019.826
Yorkie,         M,6,H,20,4,1,217.0745,0,1,None,None,0,0,H,-4479.4235,4479.4235
Yorkie,         M,6,H,25,5,1,2864.2728,0,1,None,None,0,0,H,-1832.2252,1832.2252
Yorkie,         M,6,H,26,5,1,308.8415,0,1,None,None,0,0,H,-4387.6565,4387.6565
Yorkie,         M,6,H,31,6,1,326.1153,0,1,None,None,0,0,H,-4370.3827,4370.3827
Yorkie,         M,6,H,32,6,1,6136.0019,0,1,None,None,0,0,H,1439.5039,-1439.5039
Yorkie,         M,6,H,3,1,1,35000,5,0,Threat,pic,0,1,H,30303.502,-30303.502
Yorkie,         M,6,H,4,1,1,35000,8,0,Threat,pic,0,1,H,30303.502,-30303.502
Yorkie,         M,6,H,5,1,1,35000,7,0,Threat,pic,0,0,H,30303.502,-30303.502
Yorkie,         M,6,H,6,1,1,32728.9901,6,1,Threat,pic,0,0,H,28032.4921,-28032.4921
Yorkie,         M,6,H,9,2,1,62876.7872,8,0,Threat,pic,0,0,H,58180.2892,-58180.2892
Yorkie,         M,6,H,10,2,1,85563.2679,5,0,Threat,pic,0,0,H,80866.7699,-80866.7699
Yorkie,         M,6,H,11,2,1,35000,6,1,Threat,pic,0,0,H,30303.502,-30303.502
Yorkie,         M,6,H,12,2,1,44284.4602,7,0,Threat,pic,0,0,H,39587.9622,-39587.9622
Yorkie,         M,6,H,15,3,1,1076.7318,2,1,Object,pic,0,0,H,-3619.7662,3619.7662
Yorkie,         M,6,H,16,3,1,44151.1212,1,0,Object,pic,0,0,H,39454.6232,-39454.6232
Yorkie,         M,6,H,17,3,1,12951.8939,4,1,Object,pic,0,0,H,8255.3959,-8255.3959
Yorkie,         M,6,H,18,3,1,21709.8874,3,1,Object,pic,0,0,H,17013.3894,-17013.3894
Yorkie,         M,6,H,21,4,1,31823.1571,10,1,Neutral,pic,0,0,H,27126.6591,-27126.6591
Yorkie,         M,6,H,22,4,1,54328.8404,9,0,Neutral,pic,0,0,H,49632.3424,-49632.3424
Yorkie,         M,6,H,23,4,1,35616.6062,12,1,Neutral,pic,0,0,H,30920.1082,-30920.1082
Yorkie,         M,6,H,24,4,1,5526.0046,11,1,Neutral,pic,0,0,H,829.5066,-829.5066
Yorkie,         M,6,H,27,5,1,12948.4811,1,1,Object,pic,0,0,H,8251.9831,-8251.9831
Yorkie,         M,6,H,28,5,1,17322.6365,2,1,Object,pic,0,0,H,12626.1385,-12626.1385
Yorkie,         M,6,H,29,5,1,16056.2345,4,1,Object,pic,0,0,H,11359.7365,-11359.7365
Yorkie,         M,6,H,30,5,1,12012.9004,3,1,Object,pic,0,0,H,7316.4024,-7316.4024
Yorkie,         M,6,H,33,6,1,36511.4976,10,0,Neutral,pic,0,0,H,31814.9996,-31814.9996
Yorkie,         M,6,H,34,6,1,29500.3877,11,1,Neutral,pic,0,0,H,24803.8897,-24803.8897
Yorkie,         M,6,H,35,6,1,21753.7076,9,1,Neutral,pic,0,0,H,17057.2096,-17057.2096
Yorkie,         M,6,H,36,6,1,7254.0281,12,1,Neutral,pic,0,0,H,2557.5301,-2557.5301
Yorkie,         M,6,H,1,1,2,16370.628,0,1,None,None,0,0,H,11674.13,-11674.13
Yorkie,         M,6,H,2,1,2,4118.9308,0,1,None,None,0,0,H,-577.5672,577.5672
Yorkie,         M,6,H,7,2,2,21.3664,0,1,None,None,0,0,H,-4675.1316,4675.1316
Yorkie,         M,6,H,8,2,2,6578.4544,0,1,None,None,0,0,H,1881.9564,-1881.9564
Yorkie,         M,6,H,13,3,2,3419.6447,0,1,None,None,0,0,H,-1276.8533,1276.8533
Yorkie,         M,6,H,14,3,2,2383.4734,0,1,None,None,0,0,H,-2313.0246,2313.0246
Yorkie,         M,6,H,19,4,2,6685.3297,0,1,None,None,0,0,H,1988.8317,-1988.8317
Yorkie,         M,6,H,20,4,2,7995.6412,0,1,None,None,0,0,H,3299.1432,-3299.1432
Yorkie,         M,6,H,25,5,2,442.1563,0,1,None,None,0,0,H,-4254.3417,4254.3417
Yorkie,         M,6,H,26,5,2,2507.116,0,1,None,None,0,0,H,-2189.382,2189.382
Yorkie,         M,6,H,31,6,2,2995.69,0,1,None,None,0,0,H,-1700.808,1700.808
Yorkie,         M,6,H,32,6,2,3627.7003,0,1,None,None,0,0,H,-1068.7977,1068.7977
Yorkie,         M,6,H,3,1,2,3275.9671,4,1,Object,pic,0,0,H,-1420.5309,1420.5309
Yorkie,         M,6,H,4,1,2,7451.8663,3,1,Object,pic,0,0,H,2755.3683,-2755.3683
Yorkie,         M,6,H,5,1,2,7267.5738,1,1,Object,pic,0,0,H,2571.0758,-2571.0758
Yorkie,         M,6,H,6,1,2,1597.0537,2,1,Object,pic,0,0,H,-3099.4443,3099.4443
Yorkie,         M,6,H,9,2,2,438.3484,6,1,Threat,pic,0,0,H,-4258.1496,4258.1496
Yorkie,         M,6,H,10,2,2,42854.6973,8,0,Threat,pic,0,0,H,38158.1993,-38158.1993
Yorkie,         M,6,H,11,2,2,8454.4862,7,1,Threat,pic,0,0,H,3757.9882,-3757.9882
Yorkie,         M,6,H,12,2,2,322.6706,5,1,Threat,pic,0,0,H,-4373.8274,4373.8274
Yorkie,         M,6,H,15,3,2,12641.5259,8,1,Threat,pic,0,0,H,7945.0279,-7945.0279
Yorkie,         M,6,H,16,3,2,8410.0348,5,1,Threat,pic,0,0,H,3713.5368,-3713.5368
Yorkie,         M,6,H,17,3,2,749.0469,6,1,Threat,pic,0,0,H,-3947.4511,3947.4511
Yorkie,         M,6,H,18,3,2,13848.9847,7,1,Threat,pic,0,0,H,9152.4867,-9152.4867
Yorkie,         M,6,H,21,4,2,16364.5298,2,1,Object,pic,0,0,H,11668.0318,-11668.0318
Yorkie,         M,6,H,22,4,2,17102.9925,1,1,Object,pic,0,0,H,12406.4945,-12406.4945
Yorkie,         M,6,H,23,4,2,4832.186,4,1,Object,pic,0,0,H,135.688,-135.688
Yorkie,         M,6,H,24,4,2,206.905,3,1,Object,pic,0,0,H,-4489.593,4489.593
Yorkie,         M,6,H,27,5,2,27742.1117,10,1,Neutral,pic,0,0,H,23045.6137,-23045.6137
Yorkie,         M,6,H,28,5,2,4087.2446,9,1,Neutral,pic,0,0,H,-609.2534,609.2534
Yorkie,         M,6,H,29,5,2,460.336,11,1,Neutral,pic,0,0,H,-4236.162,4236.162
Yorkie,         M,6,H,30,5,2,4534.7331,12,1,Neutral,pic,0,0,H,-161.7649,161.7649
Yorkie,         M,6,H,33,6,2,36301.2025,10,0,Neutral,pic,0,0,H,31604.7045,-31604.7045
Yorkie,         M,6,H,34,6,2,2378.3797,9,1,Neutral,pic,0,0,H,-2318.1183,2318.1183
Yorkie,         M,6,H,35,6,2,2083.2204,11,1,Neutral,pic,0,0,H,-2613.2776,2613.2776
Yorkie,         M,6,H,36,6,2,277.2856,12,1,Neutral,pic,0,0,H,-4419.2124,4419.2124
Yorkie,         M,6,H,1,1,3,10206.3013,0,1,None,None,0,0,H,5509.8033,-5509.8033
Yorkie,         M,6,H,2,1,3,152.5453,0,1,None,None,0,0,H,-4543.9527,4543.9527
Yorkie,         M,6,H,7,2,3,8199.7324,0,1,None,None,0,0,H,3503.2344,-3503.2344
Yorkie,         M,6,H,8,2,3,12134.2058,0,1,None,None,0,0,H,7437.7078,-7437.7078
Yorkie,         M,6,H,13,3,3,4164.3066,0,1,None,None,0,0,H,-532.1914,532.1914
Yorkie,         M,6,H,14,3,3,2795.4743,0,1,None,None,0,0,H,-1901.0237,1901.0237
Yorkie,         M,6,H,19,4,3,6121.3335,0,1,None,None,0,0,H,1424.8355,-1424.8355
Yorkie,         M,6,H,20,4,3,1354.557,0,1,None,None,0,0,H,-3341.941,3341.941
Yorkie,         M,6,H,25,5,3,5826.724,0,1,None,None,0,0,H,1130.226,-1130.226
Yorkie,         M,6,H,26,5,3,573.6613,0,1,None,None,0,0,H,-4122.8367,4122.8367
Yorkie,         M,6,H,31,6,3,99.2288,0,1,None,None,0,0,H,-4597.2692,4597.2692
Yorkie,         M,6,H,32,6,3,2427.8838,0,1,None,None,0,0,H,-2268.6142,2268.6142
Yorkie,         M,6,H,3,1,3,15282.8939,10,1,Neutral,pic,0,0,H,10586.3959,-10586.3959
Yorkie,         M,6,H,4,1,3,30238.4355,9,1,Neutral,pic,0,0,H,25541.9375,-25541.9375
Yorkie,         M,6,H,5,1,3,61025.4615,12,0,Neutral,pic,0,0,H,56328.9635,-56328.9635
Yorkie,         M,6,H,6,1,3,24265.232,11,1,Neutral,pic,0,0,H,19568.734,-19568.734
Yorkie,         M,6,H,9,2,3,4225.9069,3,1,Object,pic,0,0,H,-470.5911,470.5911
Yorkie,         M,6,H,10,2,3,20327.11,1,1,Object,pic,0,0,H,15630.612,-15630.612
Yorkie,         M,6,H,11,2,3,11136.0445,2,1,Object,pic,0,0,H,6439.5465,-6439.5465
Yorkie,         M,6,H,12,2,3,2699.7552,4,1,Object,pic,0,0,H,-1996.7428,1996.7428
Yorkie,         M,6,H,15,3,3,36391.3207,11,0,Neutral,pic,0,0,H,31694.8227,-31694.8227
Yorkie,         M,6,H,16,3,3,10866.8615,10,1,Neutral,pic,0,0,H,6170.3635,-6170.3635
Yorkie,         M,6,H,17,3,3,2274.2263,9,1,Neutral,pic,0,0,H,-2422.2717,2422.2717
Yorkie,         M,6,H,18,3,3,38105.1333,12,1,Neutral,pic,0,0,H,33408.6353,-33408.6353
Yorkie,         M,6,H,21,4,3,1181.7545,8,1,Threat,pic,0,0,H,-3514.7435,3514.7435
Yorkie,         M,6,H,22,4,3,965.5936,7,1,Threat,pic,0,0,H,-3730.9044,3730.9044
Yorkie,         M,6,H,23,4,3,797.7572,5,1,Threat,pic,0,0,H,-3898.7408,3898.7408
Yorkie,         M,6,H,24,4,3,4416.4315,6,1,Threat,pic,0,0,H,-280.0665,280.0665
Yorkie,         M,6,H,27,5,3,9003.9823,4,1,Object,pic,0,0,H,4307.4843,-4307.4843
Yorkie,         M,6,H,28,5,3,8225.699,2,1,Object,pic,0,0,H,3529.201,-3529.201
Yorkie,         M,6,H,29,5,3,4842.8347,1,1,Object,pic,0,0,H,146.3367,-146.3367
Yorkie,         M,6,H,30,5,3,2165.9572,3,1,Object,pic,0,0,H,-2530.5408,2530.5408
Yorkie,         M,6,H,33,6,3,8584.454,7,1,Threat,pic,0,0,H,3887.956,-3887.956
Yorkie,         M,6,H,34,6,3,1221.0172,5,1,Threat,pic,0,0,H,-3475.4808,3475.4808
Yorkie,         M,6,H,35,6,3,1885.8692,8,1,Threat,pic,0,0,H,-2810.6288,2810.6288
Yorkie,         M,6,H,36,6,3,3186.1519,6,1,Threat,pic,0,0,H,-1510.3461,1510.3461
Yosser,         M,6,H,1,1,0,5219.5385,0,1,None,None,0,0,H,316.2995,-316.2995
Yosser,         M,6,H,2,1,0,675.8681,0,1,None,None,0,0,H,-4227.3709,4227.3709
Yosser,         M,6,H,3,1,0,972.5307,0,1,None,None,0,0,H,-3930.7083,3930.7083
Yosser,         M,6,H,4,1,0,210.8592,0,1,None,None,0,0,H,-4692.3798,4692.3798
Yosser,         M,6,H,5,1,0,544.1564,0,1,None,None,0,0,H,-4359.0826,4359.0826
Yosser,         M,6,H,6,1,0,9859.2587,0,1,None,None,0,0,H,4956.0197,-4956.0197
Yosser,         M,6,H,7,1,0,638.0038,0,1,None,None,0,0,H,-4265.2352,4265.2352
Yosser,         M,6,H,8,1,0,3477.4822,0,1,None,None,0,0,H,-1425.7568,1425.7568
Yosser,         M,6,H,9,1,0,1778.454,0,1,None,None,0,0,H,-3124.785,3124.785
Yosser,         M,6,H,10,1,0,1725.7453,0,1,None,None,0,0,H,-3177.4937,3177.4937
Yosser,         M,6,H,1,1,1,3747.8753,0,1,None,None,0,0,H,-1155.3637,1155.3637
Yosser,         M,6,H,2,1,1,403.492,0,1,None,None,0,0,H,-4499.747,4499.747
Yosser,         M,6,H,7,2,1,4021.5756,0,1,None,None,0,0,H,-881.6634,881.6634
Yosser,         M,6,H,8,2,1,6070.7442,0,1,None,None,0,0,H,1167.5052,-1167.5052
Yosser,         M,6,H,13,3,1,2942.3957,0,1,None,None,0,0,H,-1960.8433,1960.8433
Yosser,         M,6,H,14,3,1,2715.733,0,1,None,None,0,0,H,-2187.506,2187.506
Yosser,         M,6,H,19,4,1,16343.143,0,1,None,None,0,0,H,11439.904,-11439.904
Yosser,         M,6,H,20,4,1,8489.2347,0,1,None,None,0,0,H,3585.9957,-3585.9957
Yosser,         M,6,H,25,5,1,180.2224,0,1,None,None,0,0,H,-4723.0166,4723.0166
Yosser,         M,6,H,26,5,1,9305.2878,0,1,None,None,0,0,H,4402.0488,-4402.0488
Yosser,         M,6,H,31,6,1,208.2137,0,1,None,None,0,0,H,-4695.0253,4695.0253
Yosser,         M,6,H,32,6,1,1875.789,0,1,None,None,0,0,H,-3027.45,3027.45
Yosser,         M,6,H,3,1,1,2453.3137,4,1,Object,pic,0,0,H,-2449.9253,2449.9253
Yosser,         M,6,H,4,1,1,1851.3435,2,1,Object,pic,0,0,H,-3051.8955,3051.8955
Yosser,         M,6,H,5,1,1,19157.7081,3,1,Object,pic,0,0,H,14254.4691,-14254.4691
Yosser,         M,6,H,6,1,1,995.2154,1,1,Object,pic,0,0,H,-3908.0236,3908.0236
Yosser,         M,6,H,9,2,1,3101.5509,2,1,Object,pic,0,0,H,-1801.6881,1801.6881
Yosser,         M,6,H,10,2,1,862.0769,1,1,Object,pic,0,0,H,-4041.1621,4041.1621
Yosser,         M,6,H,11,2,1,622.7151,3,1,Object,pic,0,0,H,-4280.5239,4280.5239
Yosser,         M,6,H,12,2,1,5685.0037,4,1,Object,pic,0,0,H,781.7647,-781.7647
Yosser,         M,6,H,15,3,1,21525.6246,12,1,Neutral,pic,0,0,H,16622.3856,-16622.3856
Yosser,         M,6,H,16,3,1,21482.7324,10,1,Neutral,pic,0,0,H,16579.4934,-16579.4934
Yosser,         M,6,H,17,3,1,2457.2334,9,1,Neutral,pic,0,0,H,-2446.0056,2446.0056
Yosser,         M,6,H,18,3,1,38589.1678,11,0,Neutral,pic,0,0,H,33685.9288,-33685.9288
Yosser,         M,6,H,21,4,1,40673.828,7,0,Threat,pic,0,0,H,35770.589,-35770.589
Yosser,         M,6,H,22,4,1,912.58,5,1,Threat,pic,0,0,H,-3990.659,3990.659
Yosser,         M,6,H,23,4,1,3273.316,8,1,Threat,pic,0,0,H,-1629.923,1629.923
Yosser,         M,6,H,24,4,1,43703.6658,6,0,Threat,pic,0,0,H,38800.4268,-38800.4268
Yosser,         M,6,H,27,5,1,12199.3496,11,1,Neutral,pic,0,0,H,7296.1106,-7296.1106
Yosser,         M,6,H,28,5,1,1805.3117,12,1,Neutral,pic,0,0,H,-3097.9273,3097.9273
Yosser,         M,6,H,29,5,1,44136.5592,10,0,Neutral,pic,0,0,H,39233.3202,-39233.3202
Yosser,         M,6,H,30,5,1,39215.5736,9,0,Neutral,pic,0,0,H,34312.3346,-34312.3346
Yosser,         M,6,H,33,6,1,2266.6315,5,1,Threat,pic,0,0,H,-2636.6075,2636.6075
Yosser,         M,6,H,34,6,1,36436.8385,7,0,Threat,pic,0,0,H,31533.5995,-31533.5995
Yosser,         M,6,H,35,6,1,43268.6655,8,0,Threat,pic,0,0,H,38365.4265,-38365.4265
